,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
1251701,UMTS,334,20,21023,132582653,0,-103.37599200000001,20.702773999999998,1000,5,1,1370098759,1375151171,0
1251702,UMTS,334,20,21023,132635477,0,-103.37848699999999,20.708656,1000,12,1,1369588859,1369588859,0
1251703,UMTS,334,20,31023,132583907,0,-103.37928771973,20.711288452148,1000,2,1,1369588877,1369588877,0
1251704,UMTS,334,20,11023,132583907,0,-103.37791442871,20.711288452148,1000,2,1,1369588887,1369588887,0
1251705,UMTS,334,20,11023,67084041,0,-103.375465,20.712907,1955,157,1,1370098759,1378229269,0
1251706,UMTS,334,20,11023,67079510,0,-103.372192,20.717468,1000,6,1,1370098759,1383409072,0
1251707,UMTS,334,20,11023,67082632,0,-103.37297099999999,20.714035,1000,5,1,1369588979,1369588979,0
1251708,UMTS,334,20,11023,67054041,0,-103.375237,20.716267000000002,1000,40,1,1369589665,1369589665,0
1251709,UMTS,334,20,11023,67064041,0,-103.376083,20.712547,1000,12,1,1370098759,1378229328,0
1251710,UMTS,334,20,11023,67102632,0,-103.373108,20.711632,1000,4,1,1370098760,1384058290,0
1251711,UMTS,334,20,11023,67092632,0,-103.367386,20.707169,1000,3,1,1369589872,1369589872,0
1251712,UMTS,334,20,11023,67099491,0,-103.363039,20.705679999999997,1000,107,1,1370098760,1384058337,0
1251713,UMTS,334,20,11023,132620053,0,-103.3683013916,20.698928833008,1000,1,1,1369589979,1369589979,0
1251714,UMTS,334,20,21023,132620053,0,-103.37153599999999,20.697978,8851,104,1,1370098760,1408433946,0
1251715,UMTS,334,20,21023,132623803,0,-103.40416,20.683823,1000,18,1,1369643459,1369643459,0
1251716,UMTS,334,20,21023,132613803,0,-103.4078,20.684934,1000,21,1,1369642744,1369642744,0
1251717,UMTS,334,20,21023,132612420,0,-103.40023000000001,20.683823,1000,4,1,1369643478,1369643478,0
1251718,UMTS,334,20,21023,132582420,0,-103.397729,20.685883,1000,14,1,1369643581,1369643581,0
1251719,UMTS,334,20,21023,132623555,0,-103.395004,20.688095,1000,9,1,1370098765,1377180004,0
1251720,UMTS,334,20,21023,132583555,0,-103.39164699999999,20.687943,1000,6,1,1369643655,1369643655,0
1251721,UMTS,334,20,21023,132623890,0,-103.381309,20.679245,4530,36,1,1370098765,1440414641,0
1251722,UMTS,334,20,21023,132632644,0,-103.385038,20.690860999999998,1000,16,1,1369643843,1369643843,0
1251723,UMTS,334,20,21023,132633794,0,-103.388041,20.699273,3908,8,1,1370098765,1407275907,0
1251724,UMTS,334,20,21023,132593794,0,-103.37633000000001,20.691005999999998,1000,13,1,1370098765,1382657113,0
1251725,UMTS,334,20,21023,132615494,0,-103.373795,20.690414,1000,10,1,1369644089,1369644089,0
1251784,UMTS,334,20,21077,136132968,0,-86.971206665039,21.102676391602,1000,4,1,1370088158,1370088158,0
1252616,GSM,334,1,264,7351,0,-100.21422700000001,25.68946,1000,161,1,1370165963,1370165963,0
1252684,UMTS,334,20,31010,131727543,0,-99.089126586914,19.37370300293,1000,1,1,1369365139,1369365139,0
1252685,UMTS,334,20,31010,197273116,0,-99.091187,19.371579999999998,604,1040,1,1370202189,1376724641,0
1252686,UMTS,334,20,31010,197323116,0,-99.09286,19.369283,1000,32,1,1370202189,1408433919,0
1252687,UMTS,334,20,21010,131772115,0,-99.089007,19.391825,5788,92,1,1370202189,1409119042,0
1252688,GSM,334,20,1012,20265,0,-99.089715,19.397638,1000,7,1,1370202189,1370703271,0
1252689,UMTS,334,20,31010,197313810,0,-99.09446700000001,19.410782,1000,18,1,1370202189,1416007255,0
1252690,UMTS,334,20,31010,197313625,0,-99.094505,19.39888,1000,24,1,1370202200,1408433804,0
1252691,UMTS,334,20,31010,197263756,0,-99.098007,19.41069,1000,15,1,1370202212,1416084102,0
1252692,UMTS,334,20,31010,197283536,0,-99.097401,19.396706,1000,40,1,1370202212,1413574580,0
1252695,UMTS,334,20,21027,132853768,0,-99.844278,16.899297,1709,26,1,1370204716,1382733193,0
1252696,UMTS,334,20,21027,132852096,0,-99.83345,16.907469,1061,7,1,1370204716,1449057223,0
1253957,UMTS,334,20,31011,197349125,0,-99.14680480956999,19.413528442383,1000,1,1,1370262790,1370262790,0
1255381,UMTS,334,20,11050,68866501,0,-111.495094,28.843034999999997,1000,28,1,1370365018,1370365018,0
1255412,UMTS,334,20,21017,132186606,0,-98.390121459961,26.038284301757997,1000,1,1,1370379432,1370379432,0
1256585,UMTS,334,3,9504,59411087,0,-98.997116,19.214346,1000,50,1,1370463695,1370463695,0
1256586,UMTS,334,3,21501,137788433,0,-98.543930053711,19.295425415039002,1000,10,1,1361061925,1361061925,0
1256587,UMTS,334,3,21506,137787535,0,-98.543930053711,19.295425415039002,1000,15,1,1370027406,1370027406,0
1256588,UMTS,334,3,21501,137788435,0,-98.543930053711,19.295425415039002,1000,9,1,1361061964,1361061964,0
1256589,UMTS,334,3,21506,137787665,0,-98.543930053711,19.295425415039002,1000,2,1,1370027285,1370027285,0
1256590,UMTS,334,3,21506,137788433,0,-98.543930053711,19.295425415039002,1000,2,1,1370027346,1370027346,0
1256591,UMTS,334,3,21506,137787525,0,-98.543930053711,19.295425415039002,1000,2,1,1370027167,1370027167,0
1256668,UMTS,334,20,11030,67560529,0,-97.965774536133,19.934005737305,1000,4,1,1370497828,1375835536,0
1257682,UMTS,334,20,21018,132272866,0,-97.877554,22.249648999999998,1000,25,1,1368890633,1368890633,0
1257683,UMTS,334,20,21018,132292866,0,-97.875338,22.247867000000003,1000,41,1,1370574292,1371852816,0
1257684,GSM,334,20,1821,31218,0,-97.875015,22.249469,1473,1281,1,1370574292,1476869124,0
1257685,UMTS,334,20,31018,197844343,0,-97.876419,22.2491,1000,15,1,1368890705,1368890705,0
1257686,UMTS,334,20,21018,132292881,0,-97.87638000000001,22.255064,1000,21,1,1370574292,1402470670,0
1257687,UMTS,334,20,21018,132253711,0,-97.875349,22.264585999999998,3047,13,1,1370574292,1402470550,0
1257688,UMTS,334,20,21018,132293711,0,-97.876358,22.259598,1000,9,1,1370574292,1402470580,0
1257689,UMTS,334,20,21018,132273711,0,-97.876413,22.258644,1545,28,1,1370574292,1403718616,0
1257690,UMTS,334,20,21018,132283711,0,-97.87445100000001,22.268524,4896,18,1,1370574292,1403766579,0
1257691,UMTS,334,20,21018,132263711,0,-97.875275,22.266953,5070,10,1,1370574292,1403766639,0
1257692,UMTS,334,20,21018,132263712,0,-97.873522,22.272559,4449,17,1,1370574292,1403766579,0
1257693,UMTS,334,20,21018,132281613,0,-97.87145100000001,22.267805,2060,19,1,1370574292,1376834345,0
1257694,UMTS,334,20,21018,132253712,0,-97.87351,22.270381,1062,27,1,1370574292,1403718799,0
1257695,UMTS,334,20,21018,132301613,0,-97.87101700000001,22.268875,1000,15,1,1370574292,1375826066,0
1257696,GSM,334,20,1821,21233,0,-97.876427,22.254901,1704,2573,1,1370574292,1466095075,0
1257697,UMTS,334,20,21018,132252866,0,-97.86930100000001,22.245255,1000,4,1,1368890837,1368890837,0
1257698,UMTS,334,20,21018,132262866,0,-97.86799599999999,22.245255,1000,5,1,1368890875,1368890875,0
1257699,UMTS,334,20,21018,132302866,0,-97.867813,22.248001000000002,1000,15,1,1370574292,1370878630,0
1257700,UMTS,334,20,31018,197824343,0,-97.866897583008,22.243881225585998,1000,3,1,1368890927,1368890927,0
1257701,UMTS,334,20,31018,197817878,0,-97.865524291992,22.243881225585998,1000,7,1,1368891202,1368891202,0
1257702,UMTS,334,20,21018,132281594,0,-97.867413,22.247657999999998,1000,8,1,1370574292,1395251086,0
1257703,UMTS,334,20,21018,132279886,0,-97.864426,22.244156,1000,5,1,1368891284,1368891284,0
1257704,UMTS,334,20,31018,197837878,0,-97.864151000977,22.245254516602,1000,3,1,1368891298,1368891298,0
1257705,UMTS,334,20,21018,132299886,0,-97.864151,22.248251,1000,11,1,1368891364,1368891364,0
1257706,UMTS,334,20,21018,132271594,0,-97.865829,22.250137,1000,9,1,1368891466,1368891466,0
1257707,UMTS,334,20,21018,132282866,0,-97.868576,22.249374,1000,9,1,1370574292,1370878510,0
1257708,UMTS,334,20,21018,132301594,0,-97.86761700000001,22.251794,1000,21,1,1370574292,1392399629,0
1257709,UMTS,334,20,21018,132271882,0,-97.868271,22.257889000000002,1000,10,1,1368891654,1368891654,0
1257710,UMTS,334,20,21018,132259749,0,-97.868271,22.263412,1000,9,1,1368891701,1368891701,0
1257711,GSM,334,20,1821,11229,0,-97.865941,22.272375,1203,326,1,1370574293,1464714510,0
1257712,GSM,334,20,1821,38101,0,-97.87101745605499,22.268600463867003,1000,1,1,1370553604,1370553604,0
1257713,UMTS,334,20,21018,132303711,0,-97.874003,22.265914000000002,1000,23,1,1370574293,1403718776,0
1257725,GSM,334,1,322,6651,0,-96.121444702148,19.145736694335998,1000,2,1,1370552096,1370552096,0
1257806,UMTS,334,3,30502,196901606,0,-96.16950988769501,19.206161499023,1000,2,1,1370542872,1370542872,0
1257807,UMTS,334,3,30502,196901645,0,-96.16951,19.208736,1000,8,1,1370548059,1370548059,0
1259171,UMTS,334,20,21010,131762115,0,-99.089733,19.393664,1000,43,1,1370652588,1413574881,0
1259172,UMTS,334,20,31010,197303625,0,-99.089972,19.396521,1000,13,1,1370652599,1373884708,0
1259173,UMTS,334,20,31010,197287037,0,-99.09461999999999,19.402248,1000,14,1,1370652599,1411315477,0
1259174,UMTS,334,20,31010,197298545,0,-99.095993041992,19.402542114258,1000,3,1,1370652599,1370703357,0
1260107,UMTS,334,20,11106,72524173,0,-96.103984,19.150184,1000,21,1,1370679007,1384018119,0
1260108,UMTS,334,20,11106,72504173,0,-96.104965209961,19.149856567383,1000,21,1,1370679007,1372800823,0
1260109,UMTS,334,20,11106,72484154,0,-96.109085083008,19.163589477539002,1000,22,1,1370189359,1370189359,0
1260110,UMTS,334,20,11106,72484143,0,-96.110802,19.146079999999998,1000,8,1,1370679007,1428397448,0
1260111,UMTS,334,20,11106,72494143,0,-96.118317,19.148117000000003,1067,90,1,1370679007,1374071861,0
1260112,UMTS,334,20,11106,72534173,0,-96.106155,19.14537,1000,15,1,1370679007,1397400497,0
1260113,UMTS,334,20,11106,72504149,0,-96.118183,19.142647,1016,16,1,1370303785,1370303785,0
1260114,GSM,334,20,3133,21327,0,-96.104364,19.141617,1000,16,1,1370679007,1431017175,0
1260115,UMTS,334,20,11106,72504172,0,-96.113119,19.147710999999997,1000,16,1,1370679007,1382107579,0
1260116,UMTS,334,20,11106,72524149,0,-96.119344,19.143717000000002,1000,17,1,1370303982,1370303982,0
1260117,UMTS,334,20,11106,72514143,0,-96.11636899999999,19.139706,1000,23,1,1370679007,1394472279,0
1260118,UMTS,334,20,11106,72534143,0,-96.114634,19.140244,1000,49,1,1370679007,1386615880,0
1260119,UMTS,334,20,11106,72494132,0,-96.118011,19.136353,1000,12,1,1370304215,1370304215,0
1260120,UMTS,334,20,11106,72484132,0,-96.118698120117,19.134750366210998,1000,3,1,1370304231,1370304231,0
1260121,UMTS,334,20,11106,72534132,0,-96.120637,19.130792,1068,17,1,1370679007,1375026763,0
1260122,UMTS,334,20,11106,72514132,0,-96.120398,19.1305,1000,42,1,1370679007,1425989808,0
1260123,UMTS,334,20,11106,72524134,0,-96.122023,19.136124,1000,19,1,1370304440,1370304440,0
1260124,UMTS,334,20,11106,72507153,0,-96.12554499999999,19.145794,1346,72,1,1370679007,1429318048,0
1260125,UMTS,334,20,11106,72484134,0,-96.126572,19.13887,1000,15,1,1370304538,1370304538,0
1260126,UMTS,334,20,11106,72494134,0,-96.129684,19.137954999999998,1000,3,1,1370304555,1370304555,0
1260127,UMTS,334,20,11106,72514134,0,-96.12774,19.14643,1778,101,1,1370679007,1394016544,0
1260128,UMTS,334,20,11106,72514174,0,-96.129525,19.150527,1000,43,1,1370679007,1422133698,0
1260129,UMTS,334,20,11106,72514153,0,-96.131332,19.162463,1000,50,1,1370679007,1372819975,0
1260130,UMTS,334,20,11106,72534153,0,-96.132655,19.161258,1588,43,1,1370679007,1428397477,0
1260131,UMTS,334,20,11106,72494183,0,-96.12915500000001,19.157076,1000,109,1,1370679007,1384900269,0
1260132,UMTS,334,20,11106,72524144,0,-96.139572,19.154251000000002,1214,15,1,1370679007,1429481750,0
1260133,UMTS,334,20,31106,203576265,0,-96.24504089355499,19.039993286133,1000,2,1,1370659851,1370659851,0
1260166,UMTS,334,20,31106,203596265,0,-96.24504089355499,19.039993286133,1000,1,1,1370659814,1370659814,0
1260915,UMTS,334,20,21010,131767543,0,-99.086235,19.368659,724,556,1,1370741860,1506542868,0
1260916,UMTS,334,20,31010,197283116,0,-99.0919,19.370889000000002,1000,306,1,1370741863,1408433919,0
1260917,GSM,334,20,1012,14755,0,-99.085165,19.394320999999998,10004,1091,1,1370741891,1488167834,0
1260918,UMTS,334,20,31010,197303544,0,-99.105835,19.407120000000003,1192,24,1,1370741892,1416007326,0
1260919,UMTS,334,20,31010,197263544,0,-99.10498199999999,19.411822,1000,33,1,1370741892,1416007326,0
1260920,GSM,334,20,1012,20445,0,-99.10346,19.415331,1000,16,1,1370741900,1408433793,0
1260921,GSM,334,20,1012,30445,0,-99.106476,19.417557000000002,1000,30,1,1370741900,1408433793,0
1260929,UMTS,334,20,21091,137072815,0,-102.87867,23.197051000000002,1659,13,1,1370750421,1445806573,0
1260930,UMTS,334,20,21091,137059035,0,-102.690958,22.939564999999998,11300,31,1,1370750422,1447505034,0
1260931,UMTS,334,20,21091,137079035,0,-102.689714,22.939899,10384,114,1,1370750423,1449882620,0
1260932,UMTS,334,20,21091,137072850,0,-102.6912689209,22.936019897460998,1000,1,1,1369823790,1369823790,0
1260933,GSM,334,20,21091,23259,0,-102.6912689209,22.936019897460998,1000,1,1,1369824413,1369824413,0
1260934,UMTS,334,20,21091,137089035,0,-102.6912689209,22.936019897460998,1000,1,1,1369825396,1369825396,0
1260935,UMTS,334,20,21091,137069035,0,-102.69676199999999,22.9422,1000,2,1,1370750432,1443994055,0
1260936,UMTS,334,20,21091,137092815,0,-102.88421600000001,23.198319,1000,2,1,1370750432,1445767017,0
1260937,UMTS,334,20,21073,135902827,0,-99.57527160644501,27.493972778320003,1000,4,1,1370602708,1370602708,0
1260938,UMTS,334,20,21073,135882827,0,-99.57527160644501,27.493972778320003,1000,2,1,1370602821,1370602821,0
1260939,UMTS,334,20,21073,135867806,0,-99.57641600000001,27.481384000000002,1404,6,1,1370526337,1370526337,0
1260940,UMTS,334,20,21073,135909090,0,-99.572983,27.493057,1000,3,1,1370750440,1428859147,0
1260941,UMTS,334,20,21073,135887806,0,-99.584885,27.485733000000003,1319,2,1,1370750440,1376246346,0
1260942,UMTS,334,20,21073,135857806,0,-99.57527160644501,27.493972778320003,1000,1,1,1370602862,1370602862,0
1261235,UMTS,334,20,21012,131859622,0,-99.665359,19.283066,1000,5,1,1370788825,1376926397,0
1261236,UMTS,334,20,21012,131869622,0,-99.665451,19.283066,1000,6,1,1370788898,1376926213,0
1262813,UMTS,334,20,31077,201667417,0,-86.904664,20.860977,1000,11,1,1370927451,1397412638,0
1262814,UMTS,334,20,31077,201657417,0,-86.904984,20.860977,1000,18,1,1370927451,1397412819,0
1263267,UMTS,334,20,31077,201659862,0,-86.87370300293001,20.851364135742,1000,40,1,1370952048,1371031501,0
1263633,UMTS,334,20,31077,201669862,0,-86.873245,20.852421,5100,39,1,1370964618,1421345005,0
1263634,UMTS,334,20,31077,201679862,0,-86.87605699999999,20.848225,1000,7,1,1370964639,1376851693,0
1264238,GSM,334,3,16062,36392,0,-102.726393,20.053588,1704,26,1,1371005840,1456434682,0
1264321,UMTS,334,20,21056,134766811,0,-99.029388,19.597893,1000,4,1,1371017524,1374026142,0
1264742,GSM,334,20,3134,45144,0,-96.394926,18.830272,3609,14,1,1371028711,1371028711,0
1264766,GSM,334,20,7711,25590,0,-86.87370300293001,20.851364135742,1000,1,1,1371031503,1371031503,0
1264867,UMTS,334,20,11019,66805402,0,-104.364936,19.766964,1380,11,1,1371058192,1420752614,0
1265004,GSM,334,3,16062,36183,0,-102.72513599999999,20.060092,1000,59,1,1371022710,1371022710,0
1265005,GSM,334,3,16062,36393,0,-102.72605899999999,20.021895999999998,3514,3,1,1371068413,1480609677,0
1266415,GSM,334,20,3521,11396,0,-100.946191,22.184829999999998,1000,11,1,1371145265,1371145265,0
1266463,UMTS,334,20,21009,131698163,0,-99.188416,19.286293,1097,20,1,1371185448,1424479374,0
1268720,GSM,334,20,3522,31562,0,-100.94306945801,22.197189331055004,1000,26,1,1371298045,1371298045,0
1270108,UMTS,334,20,11019,66792557,0,-103.7377166748,19.250106811523,1000,1,1,1371404047,1371404047,0
1270116,UMTS,334,3,30504,197035989,0,-96.722247,18.815731,1000,6,1,1371436482,1505265366,0
1271031,UMTS,334,20,21010,131737543,0,-99.091443,19.369007,5327,32,1,1371521492,1505127849,0
1271358,UMTS,334,20,11058,69360425,0,-100.39375305176,20.590438842773,1000,2,1,1371537005,1371537005,0
1271987,UMTS,334,20,31077,201673060,0,-86.73225402831999,21.234512329102,1000,1,1,1371585825,1371585825,0
1271988,UMTS,334,20,31077,201693059,0,-86.733176,21.234512,1000,70,1,1371591801,1371591801,0
1271989,UMTS,334,20,31077,201713059,0,-86.732934,21.234225,1000,105,1,1371591997,1371591997,0
1271990,UMTS,334,20,31077,201663059,0,-86.73088100000001,21.230026000000002,1175,45,1,1371602429,1371602429,0
1271994,UMTS,334,20,31077,201673059,0,-86.734224,21.235707,1000,23,1,1371607295,1410894974,0
1272004,UMTS,334,20,41001,124619919,0,-99.271774291992,19.608535766602,1000,5,1,1371591980,1371591980,0
1272007,UMTS,334,20,41001,124602864,0,-99.275524,19.603571,1000,26,1,1371611807,1406317614,0
1272008,UMTS,334,20,41001,124592864,0,-99.272324,19.600479,1000,15,1,1371611823,1406317664,0
1272009,UMTS,334,20,31077,201703059,0,-86.729164,21.229191,1000,8,1,1371592078,1371592078,0
1272010,UMTS,334,20,31077,201683059,0,-86.72776,21.226397,1016,11,1,1371592150,1371592150,0
1272011,UMTS,334,20,31077,201713060,0,-86.72728599999999,21.221708,1000,34,1,1371601922,1371601922,0
1272012,UMTS,334,20,31077,201693060,0,-86.72627,21.221957,1000,14,1,1371592403,1371592403,0
1272922,GSM,334,20,1011,35510,0,-99.07734599999999,19.361932,25934,3506,1,1371689634,1408995875,0
1272923,GSM,334,20,1011,10018,0,-99.07606,19.355119000000002,51680,13125,1,1371689634,1408978387,0
1272924,GSM,334,20,912,35481,0,-99.11125200000001,19.33895,9838,1302,1,1371689634,1493826215,0
1272925,GSM,334,20,912,20490,0,-99.104919,19.343491,1000,2,1,1371669374,1371669374,0
1272926,GSM,334,20,912,45989,0,-99.101277,19.347163000000002,1141,46,1,1371689634,1472341336,0
1272927,GSM,334,20,912,24775,0,-99.121781,19.33841,2031,496,1,1371689634,1490681097,0
1272928,GSM,334,20,912,15481,0,-99.105744,19.341755,1095,47,1,1371689634,1505847408,0
1272978,UMTS,334,20,11004,65848266,0,-99.18656800000001,19.469896,1000,22,1,1371706174,1381959250,0
1272979,UMTS,334,20,11004,65833631,0,-99.18937683105499,19.475326538085998,1000,1,1,1371686369,1371686369,0
1273008,UMTS,334,20,11030,67503578,0,-98.6116,19.348866,7589,58,1,1371711904,1459108786,0
1273048,UMTS,334,20,11030,67505649,0,-98.63484100000001,19.348301,10019,30,1,1371714422,1455113122,0
1273049,GSM,334,20,3021,50660,0,-98.55828699999999,19.338747,2825,11,1,1371714422,1451979676,0
1274069,UMTS,334,20,11026,67269876,0,-105.234604,20.656906,1000,5,1,1371705753,1371705753,0
1274442,UMTS,334,20,11021,66962960,0,-103.2543182373,20.45036315918,1000,3,1,1371722758,1371722758,0
1274677,UMTS,334,20,11013,66436131,0,-99.964095,25.7473,1792,385,1,1371756328,1372931650,0
1274678,UMTS,334,20,11013,66394982,0,-99.961366,25.749487,17111,530,1,1371756328,1377694562,0
1274679,GSM,334,20,1631,14318,0,-99.97960400000001,25.753299,13367,2485,1,1371756328,1503100856,0
1274680,UMTS,334,20,31016,197675677,0,-100.004243,25.764954,12385,742,1,1371756328,1384878019,0
1274681,UMTS,334,20,31016,197665677,0,-99.987398,25.759501999999998,12266,695,1,1371756328,1384878358,0
1274682,UMTS,334,20,11013,66404982,0,-99.962,25.750163,17020,615,1,1371756328,1377485680,0
1274761,GSM,334,20,1334,48163,0,-99.957747,25.74175,13051,407,1,1371759528,1463426104,0
1274762,GSM,334,20,1334,17014,0,-99.982264,25.752128,12615,228,1,1371759528,1465463803,0
1274763,GSM,334,20,1631,48163,0,-99.964027,25.747260999999998,1000,24,1,1371759528,1372930613,0
1274764,GSM,334,20,1334,14317,0,-99.975596,25.74589,18471,505,1,1371759528,1464760573,0
1274765,GSM,334,20,1334,14318,0,-99.964096,25.747298999999998,1000,45,1,1371759528,1372930590,0
1274766,UMTS,334,20,11013,66392285,0,-99.965339,25.748677999999998,1563,26,1,1371759528,1372420533,0
1274767,GSM,334,20,1631,11748,0,-99.984998,25.756218,13754,25,1,1371759528,1417800967,0
1274768,UMTS,334,20,11013,197675677,0,-99.965367,25.749973999999998,1469,17,1,1371759528,1372925692,0
1274769,UMTS,334,20,31016,66404982,0,-99.967248,25.75058,3372,14,1,1371759528,1372931217,0
